hst_id,plat_no,slot_number,reg_date
576,Z694294GXU,636,2020-08-21 17:05:22
577,V947787HVF,860,2020-06-09 11:42:42
578,D360355AII,639,2020-08-11 06:56:07
579,Y108128OCU,889,2020-09-08 14:51:14
580,P503718CTM,412,2020-04-11 07:42:52
581,I702478JRJ,491,2020-01-18 23:07:34
582,U996174BJC,173,2020-06-06 16:52:12
583,G288120SVP,470,2020-12-30 14:19:26
584,G394651NUF,444,2020-06-21 23:09:16
585,U165101HMQ,246,2020-10-13 17:48:45
586,E305698IBA,418,2020-07-31 04:14:46
587,C828731TPZ,653,2020-07-22 08:19:37
588,Q807787PUK,526,2020-04-17 05:44:27
589,K966078CII,430,2020-01-30 10:50:50
590,V434481INR,900,2020-05-06 10:44:25
591,S777288DON,801,2020-06-01 06:13:36
592,F192882RYW,636,2020-02-18 00:18:11
593,N383400ZNK,755,2020-03-18 03:11:05
594,D630230CCV,171,2020-02-05 11:50:29
595,P976750PCM,922,2020-05-02 04:26:46
596,G842446MRF,653,2020-12-22 06:00:33
597,Y875967DWN,697,2020-04-19 16:30:29
598,O361951EYD,743,2020-03-16 10:08:45
599,R238413KFV,19,2020-03-09 08:15:18
600,Z119702LBH,250,2020-02-11 03:17:28
601,J385577CIO,203,2020-03-04 04:12:41
602,G993073ITO,967,2020-04-30 08:29:18
603,G483870UPV,371,2020-11-22 22:53:57
604,A564019ESG,997,2020-11-25 03:06:27
605,Z388391FMV,744,2020-12-23 07:49:09
606,Q667458VPW,379,2020-11-29 19:38:31
607,V230357OXE,796,2020-02-25 13:29:14
608,M461118QNZ,975,2020-03-08 20:21:16
609,A925671KBL,597,2020-08-01 06:06:45
610,E356353TUI,370,2020-03-02 07:42:40
611,A189059YQG,632,2020-05-28 12:41:53
612,W591938BYH,807,2020-04-26 23:55:41
613,A681062IOW,727,2020-02-25 14:58:04
614,Q113995NKC,347,2020-02-12 20:12:09
615,H758933JZA,808,2020-06-01 16:04:22
616,P270959QVH,307,2020-05-21 16:58:18
617,M780303EYK,566,2020-04-15 03:24:54
618,E336078DNE,312,2020-02-16 08:11:16
619,S803922TIP,433,2020-12-22 07:40:39
620,K602991GZY,112,2020-09-10 07:31:58
621,D945382RDX,580,2020-04-19 19:09:55
622,C889901KEP,349,2020-08-23 07:37:25
623,U525320MTX,763,2020-07-05 02:36:25
624,X151955WIN,883,2020-06-14 23:47:05
625,N664099KIN,358,2020-06-29 20:49:13
626,I214599MOG,216,2020-04-26 13:16:29
627,R660096TZP,959,2020-10-15 14:57:46
628,K987517SPR,883,2020-01-03 14:26:23
629,H325498DOT,859,2020-05-25 12:35:05
630,Z394767XVO,710,2020-11-26 13:46:15
631,G122925KWD,359,2020-01-12 05:53:01
632,S171978XKA,649,2020-07-27 10:05:32
633,L665492YYK,785,2020-10-26 06:17:37
634,A927755SMY,201,2020-08-04 20:32:41
635,E957685IAS,734,2020-04-15 01:39:57
636,X581310TIX,967,2020-03-17 01:21:57
637,L737306YOY,788,2020-05-18 21:10:49
638,F689392RKB,373,2020-08-31 18:26:15
639,D726842YFV,226,2020-06-21 19:09:31
640,C853435BQC,927,2020-06-01 08:58:49
641,D101978TFU,51,2020-09-09 23:21:31
642,W994578JAF,686,2020-10-15 07:38:57
643,I701685HLM,882,2020-05-25 12:09:37
644,P920639WEG,101,2020-06-28 23:52:02
645,H348149PBF,229,2020-08-23 18:30:22
646,F470805RUZ,273,2020-08-30 18:05:54
647,Z280107DNM,95,2020-10-03 13:26:56
648,J806792VDE,802,2020-01-24 08:09:37
649,H365682TKI,341,2020-09-24 10:42:20
650,A760570CVW,463,2020-12-01 18:50:49
651,G948426EYI,862,2020-07-11 04:11:11
652,T896563RRX,58,2020-12-26 03:53:43
653,M664492IVW,828,2020-12-27 14:51:56
654,L999104EDY,522,2020-06-26 11:43:21
655,C418104XQG,939,2020-09-04 20:24:44
656,N856684BGM,592,2020-01-31 21:27:26
657,R718662JOA,403,2020-08-25 22:45:58
658,G281686PPG,258,2020-03-02 13:52:26
659,J755110JIK,304,2020-10-30 18:38:59
660,K694746HGI,32,2020-07-08 18:00:19
661,Y126549FMA,162,2020-10-02 11:56:01
662,B597302GSH,541,2020-01-25 16:22:00
663,F872366WUT,970,2020-11-23 06:38:33
664,V518079QVM,81,2020-09-06 07:44:50
665,G831112DDM,379,2020-05-30 15:48:45
666,I405982FAF,480,2020-02-04 15:55:35
667,T513374ZNE,928,2020-09-12 19:57:57
668,M561871MYG,757,2020-11-02 08:03:53
669,Z811202FSL,709,2020-10-06 02:49:55
670,L902060ACC,39,2020-03-04 06:19:24
671,E448070IUI,88,2020-12-23 18:08:14
672,M605367VMR,142,2020-07-28 15:27:45
673,Q545212BME,211,2020-09-21 20:34:55
674,O432490UOY,411,2020-08-02 12:58:35
675,Q497745ZQA,903,2020-07-28 12:42:06
676,Q719132FUW,242,2020-11-23 03:32:16
677,D254710ESC,782,2020-06-27 23:25:57
678,G703663HZW,181,2020-06-18 09:17:14
679,I618980ZPR,369,2020-07-21 16:02:18
680,C798866QTN,382,2020-05-05 18:03:53
681,S503578ZGL,425,2020-08-14 06:49:35
682,I345372VIZ,1,2020-01-11 00:49:35
683,E167922FSR,92,2020-12-31 14:40:46
684,G385572RKZ,155,2020-09-19 20:01:20
685,X318681EFD,951,2020-08-01 11:43:51
686,V910241LSK,549,2020-10-18 07:54:51
687,M269898SJG,87,2020-02-29 01:32:38
688,Z419380VJS,868,2020-06-08 22:58:39
689,Q125300DHX,647,2020-02-27 09:11:37
690,K559683LRM,525,2020-04-06 20:17:10
691,Q942446OAJ,966,2020-04-07 18:10:30
692,X459220GSD,86,2020-01-29 21:06:02
693,U851478SRU,930,2020-12-05 07:23:55
694,N322256BZY,219,2020-06-28 13:18:11
695,I389612LDW,420,2020-11-07 02:34:56
696,X358358XAH,237,2020-09-29 12:03:34
697,A440968ROB,518,2020-11-06 20:13:30
698,C133414JGY,441,2020-10-18 03:10:56
699,N647707KFV,726,2020-12-23 04:02:50
700,I145599REC,255,2020-11-11 09:41:01
701,C114952OOV,845,2020-05-10 17:36:00
702,K394720IGX,838,2020-07-29 06:18:14
703,O897831DAL,931,2020-01-09 21:33:22
704,A416623AZB,873,2020-07-01 08:06:55
705,M972434GFY,802,2020-01-17 16:50:16
706,T244726DLL,719,2020-04-04 00:12:25
707,J209909AEK,23,2020-12-17 11:56:25
708,Q269829EFV,122,2020-06-10 21:52:22
709,F848218WCC,148,2020-06-23 07:06:35
710,J515044LEA,181,2020-03-23 12:08:33
711,P794825DBU,53,2020-01-22 16:25:42
712,R316240WYP,958,2020-01-12 08:59:52
713,Z872770QRZ,699,2020-09-15 22:59:58
714,W555926DTS,19,2020-12-11 01:56:48
715,J835870LJN,116,2020-09-21 21:23:12
716,F887389MZF,624,2020-04-27 07:09:11
717,J347150GFB,597,2020-08-12 05:54:42
718,Y516561BCH,247,2020-02-07 12:34:37
719,E257351TLY,749,2020-07-10 09:07:39
720,C382437QVN,824,2020-08-14 04:01:24
721,B934051VUM,330,2020-09-17 20:54:49
722,O309257AQB,276,2020-09-05 12:20:39
723,Y475358LTV,218,2020-05-23 11:45:33
724,G983773FQO,599,2020-03-04 01:20:41
725,E975441IKH,662,2020-02-25 16:18:45
726,B972060VLR,457,2020-01-26 11:03:53
727,J110055TTH,431,2020-09-10 05:00:43
728,E445053ZXR,504,2020-05-23 06:26:02
729,T469805VMT,641,2020-11-20 11:34:26
730,C639260DUV,419,2020-03-13 08:50:57
731,C863106KFY,68,2020-11-28 21:08:05
732,R617730PVQ,382,2020-05-28 18:03:19
733,D531655VZB,194,2020-03-02 08:30:26
734,H197501LUK,507,2020-01-14 22:43:27
735,W312547KUA,324,2020-05-19 03:42:44
736,J972451PDR,749,2020-01-14 14:56:58
737,N879959WQH,503,2020-08-01 17:06:25
738,X922015LWK,551,2020-11-08 00:27:30
739,C752552NNR,877,2020-05-22 14:20:50
740,B151513EZO,424,2020-09-15 01:26:25
741,T820188ROD,884,2020-07-02 15:12:55
742,F808106WOH,94,2020-12-18 14:07:39
743,B762089RVM,563,2020-04-09 17:23:08
744,V921469JPH,918,2020-10-24 14:05:50
745,E208314MGN,195,2020-11-30 00:51:01
746,A703952IFX,224,2020-09-28 01:11:37
747,P391390NMY,936,2020-12-25 01:38:50
748,K991279PZL,660,2020-05-22 08:57:45
749,M835220OKY,43,2020-11-24 11:00:53
750,M585145ERX,164,2020-06-23 00:57:01
751,H968041TXB,824,2020-12-06 03:34:15
752,U620395AWA,895,2020-09-11 15:05:23
753,T587415OGP,880,2020-12-01 12:54:13
754,B527656PSI,533,2020-10-31 04:08:42
755,T701150QHY,762,2020-02-24 20:59:00
756,X102796ZQZ,171,2020-04-06 15:47:53
757,C256142JIK,883,2020-04-19 13:33:14
758,O292284ORY,547,2020-10-04 04:06:16
759,N196774WWF,767,2020-11-14 20:30:11
760,W957502WBH,52,2020-05-22 03:07:11
761,Z736199GSJ,828,2020-04-13 03:55:51
762,A350778MTO,705,2020-02-15 09:05:19
763,J924593GWO,286,2020-12-20 16:02:53
764,L548228RYZ,666,2020-06-11 04:32:38
765,U700664ZDH,943,2020-04-16 08:54:24
766,R681371XZC,238,2020-04-19 06:00:51
767,N475662VJS,365,2020-09-12 14:59:52
768,X326440VOS,573,2020-02-11 00:29:36
769,O423416WMT,391,2020-09-18 16:14:29
770,J235205VLS,517,2020-08-22 02:19:15
771,U515761CQD,255,2020-07-12 14:04:02
772,H535070SDL,395,2020-07-15 19:14:54
773,B345659STD,687,2020-02-12 08:56:29
774,B194521BHA,235,2020-02-19 10:52:59
775,K514343PLY,788,2020-05-29 18:20:39
776,M882901DRX,69,2020-10-09 15:55:08
777,J978361QTY,120,2020-04-22 08:27:07
778,L788493TOB,177,2020-02-19 14:27:55
779,T484356SDT,473,2020-07-06 18:53:07
780,V374657WMT,195,2020-04-17 23:55:12
781,Q958818VSU,112,2020-08-18 20:26:36
782,Y409901VEV,938,2020-07-09 14:52:37
783,R717021HIC,817,2020-04-16 22:21:13
784,B197032ROU,866,2020-02-28 17:08:40
785,U828519WVG,990,2020-05-25 02:17:46
786,V743098YMC,95,2020-11-16 20:08:24
787,A366138GKU,108,2020-02-09 12:25:38
788,G212278PJM,245,2020-02-23 15:35:34
789,A315828LRH,226,2020-04-23 15:09:11
790,F294716ADW,586,2020-01-09 13:32:20
791,Z267119YQL,532,2020-10-23 12:08:28
792,V837862CJE,705,2020-06-12 21:39:40
793,F223953CXQ,639,2020-07-25 10:38:03
794,M831154DZC,492,2020-09-08 20:15:24
795,Z309045KZX,919,2020-07-23 14:49:35
796,P939384SZA,843,2020-07-31 14:14:52
797,Z978533FRB,764,2020-12-26 04:53:23
798,R714457IVE,520,2020-01-14 20:02:01
799,A644114JWG,404,2020-11-14 10:20:48
800,Y790912UXV,472,2020-03-09 12:30:47
801,R924612XVD,731,2020-02-16 18:50:58
802,J591010IIE,29,2020-08-05 10:43:53
803,P199342CME,333,2020-11-11 14:57:31
804,Z389867NUX,218,2020-08-01 21:29:48
805,V434369JYV,929,2020-09-02 05:42:39
806,V398482NVL,773,2020-09-23 22:18:43
807,H288299DHI,44,2020-04-15 17:16:56
808,A443596MMV,50,2020-03-02 17:35:34
809,Y855938FRE,791,2020-02-05 07:27:17
810,X541552YKM,376,2020-03-27 23:29:24
811,I816636ZRY,461,2020-01-20 10:37:39
812,U606731SBX,344,2020-06-16 02:51:52
813,N376149HRP,73,2020-09-09 13:22:34
814,F877706CDB,394,2020-04-19 21:03:07
815,H816967CTR,625,2020-12-31 10:36:16
816,H765194PPK,624,2020-11-03 01:42:12
817,Z913269DID,758,2020-10-13 21:20:06
818,T636669DPE,833,2020-10-04 21:04:39
819,R482652TKL,858,2020-01-03 09:07:34
820,I176244PPC,626,2020-02-25 03:42:56
821,B375074JPX,432,2020-10-20 20:04:33
822,N344296TOB,60,2020-05-13 04:01:42
823,I221262QRZ,636,2020-09-24 14:11:43
824,B262899JHB,400,2020-12-25 12:57:18
825,D117482JZM,922,2020-02-23 01:25:48
826,O569141DSO,937,2020-12-12 12:28:12
827,G701428HJX,859,2020-04-29 21:45:17
828,O196055XJZ,225,2020-05-11 14:57:03
829,G918823UFG,21,2020-09-06 11:01:47
830,S261269ILE,322,2020-08-22 19:48:02
831,Y625091NNC,23,2020-04-04 15:18:07
832,E859504NWP,915,2020-09-01 17:09:25
833,J267665IYL,920,2020-10-23 05:20:58
834,V766060VRR,197,2020-11-24 09:56:37
835,B537168SIP,47,2020-01-24 00:06:40
836,K814694GRC,622,2020-10-31 08:05:06
837,F586323BUG,238,2020-03-20 23:18:39
838,Q181011IVQ,422,2020-08-19 05:42:25
839,U909571GQT,964,2020-12-23 01:32:15
840,R339308NGV,698,2020-05-15 14:23:17
841,S491121FFF,141,2020-04-16 19:01:24
842,B391579WZO,114,2020-06-05 01:25:03
843,D158134DFY,326,2020-10-11 22:14:24
844,C628134SES,825,2020-11-28 15:55:50
845,G226621JQL,888,2020-08-22 10:21:53
846,S602677KJI,328,2020-06-03 19:06:35
847,D997542RDI,399,2020-03-23 05:52:40
848,Y590755ZLS,881,2020-11-06 23:48:34
849,Q395471JPZ,23,2020-09-03 04:13:09
850,Y633409ZML,258,2020-09-09 19:55:00
851,V670889SVT,474,2020-07-25 19:11:17
852,W855569IFQ,552,2020-11-24 14:01:12
853,G599776TWA,570,2020-04-03 13:56:07
854,R891544GXV,713,2020-11-13 10:22:12
855,Z898935HNM,990,2020-04-20 22:01:22
856,R168091ATO,433,2020-10-23 02:54:36
857,Y924493KIG,403,2020-11-05 04:18:22
858,C723399SYC,92,2020-01-11 23:53:43
859,K721838FGD,794,2020-07-27 20:59:30
860,F292877KAP,132,2020-08-27 17:26:13
861,U241110DPU,454,2020-04-20 04:18:43
862,L684184PKB,881,2020-12-14 21:41:12
863,Q912497AMR,22,2020-08-18 04:53:30
864,G369986QFC,415,2020-01-26 03:55:47
865,Y491025OUJ,167,2020-02-18 10:25:54
866,W983155FJA,863,2020-09-15 12:35:31
867,T640133SPN,753,2020-11-22 19:08:56
868,Y893569SOX,862,2020-08-03 11:39:05
869,C156014EWT,70,2020-01-05 19:59:21
870,G528600XGZ,688,2020-08-06 19:00:27
871,O775792EPW,585,2020-05-28 19:10:45
872,O162884ECQ,106,2020-03-27 18:02:19
873,S589722OLG,95,2020-04-11 19:20:06
874,J809689JUX,770,2020-02-10 20:26:27
875,R847717SUE,981,2020-06-21 22:35:32
876,T639144YPF,810,2020-03-15 02:58:38
877,J485069GZA,649,2020-04-25 03:00:38
878,R355422TRO,116,2020-09-24 03:02:56
879,Z296640DSA,686,2020-02-27 19:07:57
880,O959237UJN,61,2020-07-09 09:01:47
881,D688099KAN,243,2020-03-18 12:53:54
882,R227533RNS,544,2020-11-26 12:21:39
883,C558822XVV,187,2020-03-21 18:32:27
884,O852603MXK,149,2020-01-17 00:13:30
885,X946603NWS,180,2020-12-02 18:49:04
886,E604045KFR,488,2020-09-26 20:18:31
887,B441901XDY,623,2020-05-16 13:16:03
888,H726567MGB,137,2020-10-26 05:42:09
889,H691209FUH,828,2020-10-04 21:54:37
890,D596333ZTN,97,2020-03-07 02:14:08
891,M583928WCI,259,2020-12-30 08:44:36
892,Q259264JQF,915,2020-01-19 03:25:59
893,T930816PVI,83,2020-11-03 22:31:19
894,I241812TGM,976,2020-07-10 09:48:39
895,H540053SPF,263,2020-12-17 14:36:50
896,V989613XSG,580,2020-06-16 20:36:54
897,D289443QMB,512,2020-09-09 23:06:02
898,D402790YUP,799,2020-11-05 12:34:19
899,B458761RWC,134,2020-08-12 22:55:47
900,T812691ZBE,986,2020-01-10 23:24:41
901,T468368TNZ,310,2020-08-25 10:08:46
902,T139693CZF,574,2020-03-06 08:07:28
903,N102537RYH,313,2020-05-04 10:21:07
904,Q820317UBA,283,2020-02-15 19:59:05
905,Z338343EIO,417,2020-04-18 11:56:16
906,Y582438DDD,671,2020-10-05 22:17:15
907,A393372IWC,734,2020-09-29 17:45:59
908,R775706JEL,461,2020-01-07 05:42:37
909,A384637ZYY,736,2020-04-21 22:01:37
910,I495369YQD,653,2020-05-18 04:36:31
911,G403973EEV,134,2020-03-26 23:33:29
912,Y275219ANJ,419,2020-04-01 21:42:39
913,N808520MIX,417,2020-05-30 15:26:12
914,M952620GMW,708,2020-10-26 16:16:46
915,K180200GYQ,269,2020-12-28 10:55:14
916,B798341VHP,560,2020-02-21 00:06:38
917,A769641UIC,664,2020-11-23 23:59:33
918,K303290YQF,830,2020-09-09 21:36:57
919,X686206CSG,636,2020-03-13 18:53:31
920,Z547527BTA,499,2020-06-11 11:54:53
921,P455531BUY,787,2020-10-17 01:04:49
922,L478199YVG,314,2020-06-26 15:16:21
923,W116204WIA,779,2020-01-22 07:16:31
924,H425278RJR,826,2020-06-26 16:23:20
925,G325031RBZ,954,2020-11-10 01:31:07
926,E275701OYD,211,2020-12-19 14:58:37
927,X876584ZMS,309,2020-09-12 03:35:05
928,N203884LPF,285,2020-02-09 22:21:50
929,Z348383BNZ,247,2020-04-05 17:02:23
930,H414996MZH,193,2020-01-10 15:22:54
931,F849354JXM,817,2020-02-10 17:30:16
932,A353823VSI,844,2020-08-19 08:54:06
933,R308056IKH,92,2020-06-30 02:08:14
934,N381151WAL,236,2020-12-21 16:18:36
935,Y811853PFI,556,2020-12-14 03:14:38
936,M878679ZZM,140,2020-12-15 00:30:14
937,V126216HGS,655,2020-05-15 11:30:09
938,Z842661YFF,828,2020-09-28 14:28:41
939,A908897ZWM,257,2020-05-12 23:05:08
940,B463457XWV,202,2020-04-13 10:18:42
941,K440206VAF,878,2020-11-19 03:33:05
942,T757046CZC,36,2020-04-24 23:39:12
943,S440545ONT,173,2020-07-29 02:30:04
944,J832323BVL,647,2020-06-03 20:48:29
945,R957150ZHF,437,2020-12-07 19:03:42
946,V414267LVG,837,2020-12-18 01:54:36
947,M131294LSZ,806,2020-04-15 02:38:34
948,O139408WCF,578,2020-12-14 04:05:19
949,S699404VSK,679,2020-01-04 21:30:11
950,T247039MKP,585,2020-08-04 01:14:30
951,V766141OLO,4,2020-01-18 03:35:14
952,D869229PZU,93,2020-08-18 00:51:01
953,D650733AST,639,2020-10-16 16:38:51
954,O429116OCA,7,2020-12-14 09:41:15
955,T211412UMD,612,2020-08-12 03:50:47
956,D888202LBV,705,2020-12-06 23:43:53
957,W514664HOZ,373,2020-02-07 05:42:09
958,L950222WKE,458,2020-02-08 05:16:51
959,E759267THM,502,2020-07-16 18:00:34
960,I725277GXA,943,2020-02-28 17:43:27
961,E591774AYL,124,2020-06-14 01:11:50
962,I450462IBT,839,2020-04-17 18:29:38
963,Q342512DOU,218,2020-09-29 21:46:07
964,T243216FWI,711,2020-07-10 10:41:56
965,J231277NEA,854,2020-12-27 03:17:49
966,Z216058CYH,15,2020-01-14 16:06:34
967,C149968JOG,713,2020-03-21 02:16:50
968,I650986IKN,869,2020-11-19 22:06:57
969,M117198XNP,979,2020-05-14 06:03:30
970,R641229RUT,459,2020-09-13 03:52:45
971,K312660MQS,158,2020-12-10 16:43:41
972,C215751DII,511,2020-06-06 15:29:58
973,F501792MIC,92,2020-08-01 07:20:29
974,L394074NEZ,806,2020-07-10 18:06:51
975,X713697QCM,537,2020-08-07 22:33:22
976,C931839XQM,478,2020-08-27 11:08:52
977,L442828MQA,587,2020-10-13 10:06:50
978,L650633KHF,960,2020-05-25 08:16:37
979,L994147ABL,310,2020-07-19 02:14:29
980,U233011UGC,466,2020-10-21 01:01:09
981,N567225DQI,299,2020-05-09 01:15:46
982,P892011KCT,272,2020-12-27 05:00:10
983,V160971TYK,283,2020-11-22 23:02:20
984,O404646JDF,665,2020-11-04 17:09:29
985,F339754GIV,16,2020-06-19 19:11:47
986,U922698QTS,413,2020-09-06 06:08:42
987,C651316AXM,854,2020-10-25 15:04:20
988,P377789GFD,454,2020-03-04 20:56:50
989,T742741PVJ,668,2020-04-25 23:28:24
990,C631035SYW,810,2020-08-12 05:23:30
991,F651902GHI,354,2020-01-25 07:35:33
992,A674876MAY,601,2020-10-21 15:38:36
993,X197482JBW,734,2020-03-06 02:33:38
994,Y881677ZOO,813,2020-02-23 15:11:16
995,Q166660LWL,582,2020-12-29 08:22:05
996,Z638352ZUY,720,2020-09-18 19:15:14
997,C942751VFQ,553,2020-11-08 20:36:08
998,F298891WFR,793,2020-01-16 14:14:42
999,M297503VDK,261,2020-07-01 20:33:31
1000,Y710999ABU,303,2020-01-14 07:08:33
1001,D635621LFS,918,2020-05-04 09:58:16
1002,O799408ZIV,961,2020-04-28 12:22:13
1003,P844079YYY,334,2020-12-11 02:40:12
1004,M941455GOT,459,2020-09-08 07:59:20
1005,B577525SOL,943,2020-04-23 23:16:33
1006,P302193EER,100,2020-03-22 11:46:00
1007,N531406VDD,106,2020-05-04 05:43:04
1008,C569877WXD,30,2020-05-08 04:36:37
1009,W848171TKI,340,2020-06-09 18:48:47
1010,Q302313VPZ,28,2020-02-07 11:40:02
1011,G748532DRG,668,2020-03-22 06:13:22
1012,E814160WOX,239,2020-07-23 14:35:02
1013,R154943MLF,155,2020-03-20 19:49:22
1014,K456857ROH,701,2020-05-30 08:45:23
1015,U932368WTH,271,2020-02-21 02:22:15
1016,J462264MEE,616,2020-12-24 05:10:01
1017,A762450FBL,293,2020-12-07 14:20:49
1018,G904989XCS,932,2020-01-11 03:15:21
1019,K761297DJF,737,2020-06-22 11:53:02
1020,P219726DPF,179,2020-12-12 04:24:43
1021,R978635TAR,230,2020-05-29 08:05:55
1022,N981377QWZ,476,2020-11-07 22:43:47
1023,U216800CVM,280,2020-02-27 02:08:22
1024,C826340FFH,670,2020-07-13 02:01:45
1025,A469798DRP,788,2020-04-02 22:00:30
1026,C135527ZRI,874,2020-01-26 08:05:37
1027,R145763UWF,8,2020-12-07 19:33:43
1028,F213498JOU,767,2020-01-25 12:34:34
1029,F799891LWV,765,2020-01-13 14:56:44
1030,F179951TOL,150,2020-10-05 05:26:46
1031,H486291IQD,165,2020-09-24 08:07:05
1032,M433189VXD,71,2020-07-26 00:48:21
1033,S980249MDR,237,2020-09-22 02:21:55
1034,S989284DFA,54,2020-01-03 18:24:10
1035,U980111GGH,134,2020-08-28 00:15:00
1036,D265840JDK,188,2020-02-18 00:51:39
1037,S112687QXU,411,2020-06-26 03:33:15
1038,N678103NXQ,364,2020-10-04 08:41:07
1039,U900211TGL,543,2020-12-16 07:40:32
1040,Q140284BQG,185,2020-05-30 14:05:30
1041,Z952846YLI,47,2020-10-15 12:59:34
1042,M438847KUU,755,2020-07-10 15:43:50
1043,B697908BEH,932,2020-11-18 13:44:34
1044,N850245CDC,903,2020-09-06 04:40:31
1045,W345686AYL,995,2020-03-27 06:11:27
1046,D650498UMY,59,2020-01-22 10:21:40
1047,U588118APC,643,2020-07-03 11:18:28
1048,C403292KBN,7,2020-11-09 22:31:29
1049,B687290THW,727,2020-06-25 13:32:09
1050,A256964PQC,256,2020-10-04 03:48:08
1051,F787674CGC,589,2020-08-25 10:07:02
1052,K772031AOH,913,2020-07-18 14:37:20
1053,G933167XNL,956,2020-01-10 06:26:01
1054,F607564VNJ,907,2020-12-04 05:09:57
1055,N398686PWM,979,2020-08-08 19:26:54
1056,J664876SIY,743,2020-02-16 10:44:36
1057,B561974CJK,146,2020-05-07 09:53:19
1058,N523549YWK,13,2020-04-08 03:28:20
1059,J688401CJF,427,2020-07-30 05:02:40
1060,T946856ZHW,645,2020-10-10 08:46:08
1061,L407783AAC,30,2020-07-22 21:59:09
1062,J811385JPL,853,2020-01-23 09:19:34
1063,X969434XUA,667,2020-05-17 12:56:48
1064,V895951GWD,577,2020-11-25 13:33:32
1065,N804198QXW,693,2020-10-19 05:46:17
1066,S134862YGG,971,2020-12-28 10:28:22
1067,Y845450NDR,130,2020-12-03 05:39:40
1068,A581152FNN,821,2020-02-06 03:57:10
1069,O529778IJK,1,2020-01-07 21:15:32
1070,B728576DHI,307,2020-03-03 05:03:51
1071,V217993RMS,221,2020-10-26 01:21:11
1072,D353652QIV,270,2020-06-27 00:55:05
1073,L500780VGP,843,2020-05-09 13:11:36
1074,D421496DTI,975,2020-07-20 19:12:41
1075,T982097WMF,829,2020-04-28 20:28:31
1076,M204474QYC,347,2020-12-18 13:30:45
1077,O427144AUR,42,2020-08-14 05:52:46
1078,B577084VQP,65,2020-09-08 04:41:14
1079,W722828VMQ,967,2020-09-16 17:04:42
1080,C403407NVR,565,2020-09-28 11:00:33
1081,Z493463FKB,549,2020-03-01 07:53:49
1082,L593747MFK,380,2020-03-29 19:51:52
1083,K635513BKN,426,2020-09-07 23:40:33
1084,F146193ADY,246,2020-11-08 06:51:55
1085,K437366NXJ,906,2020-03-15 23:33:56
1086,I762789BYO,772,2020-05-01 15:43:56
1087,C978987YCA,463,2020-03-04 10:36:36
1088,X738153JRR,381,2020-05-15 15:27:12
1089,Y597840QYB,372,2020-11-02 03:27:25
1090,C692845APJ,654,2020-07-26 05:43:31
1091,C541537BBD,816,2020-10-27 06:23:55
1092,I467033QGZ,649,2020-08-06 04:49:32
1093,V398540GYK,782,2020-02-18 22:54:52
1094,Z123161RLQ,442,2020-05-01 00:24:57
1095,X594232SSH,663,2020-09-11 22:09:38
1096,E831625IBC,687,2020-12-24 08:12:13
1097,J663901DYM,169,2020-03-03 04:13:34
1098,N305177ZUP,14,2020-11-17 01:50:34
1099,C587463NZB,882,2020-11-07 13:38:32
1100,D222928QDF,389,2020-02-13 09:29:46
1101,J640136GZJ,223,2020-06-03 07:25:40
1102,E400466RTW,436,2020-10-27 07:25:56
1103,G734428BNT,416,2020-11-25 21:52:55
1104,N693980JLY,251,2020-09-19 03:03:51
1105,P129495ICS,928,2020-05-22 14:15:18
1106,J607745SHT,503,2020-03-15 16:37:32
1107,I371881WUX,34,2020-03-25 09:50:26
1108,W510928HLT,553,2020-02-03 01:56:09
1109,R986143JGO,444,2020-02-26 16:40:54
1110,U935868IMR,237,2020-12-17 10:06:29
1111,F850721QZY,118,2020-03-23 22:27:50
1112,M184372BST,379,2020-10-24 03:22:26
1113,J734023HDN,706,2020-08-24 14:24:24
1114,L358030SEO,712,2020-06-07 05:58:12
1115,F991663YEG,130,2020-03-28 14:44:39
1116,L728426RZE,745,2020-12-12 08:14:40
1117,E880106MHL,450,2020-07-30 23:33:04
1118,W188976HPW,763,2020-05-08 05:04:12
1119,F644601LYO,850,2020-09-29 13:05:39
1120,E865582YIZ,584,2020-05-23 06:43:07
1121,S620296HHK,37,2020-10-22 09:53:14
1122,U367553EYG,306,2020-02-29 07:44:23
1123,X982043KPD,792,2020-01-28 10:18:35
1124,J606671CAS,246,2020-05-29 23:19:36
1125,S482444JIZ,984,2020-09-27 05:24:48
1126,G711200VKJ,503,2020-03-30 05:36:49
1127,X378269XFK,80,2020-11-28 02:02:50
